"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"238982511010854","56702510010478","",1997,13,4,217,21,1,1,131,12.8,80,43,2,82,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982512010854","56702836010478","",1997,13,4,217,24,1,1,131,14.4,92,55,2,88,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982513010854","56702836010478","",1997,13,4,217,24,2,2,802,11.1,69,55,25,65,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982514010854","56703062010478","",1997,13,4,219,10,2,1,131,15.4,72,33,2,81,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982515010854","56703123010478","",1997,13,4,219,11,1,1,131,15.5,93,56,2,89,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982570010854","56572732010478","",1997,13,3,231,8,2,1,131,10.4,45,13,2,85,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982571010854","56572787010478","",1997,13,3,231,20,1,1,131,15.1,70,26,2,87,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982572010854","56572787010478","",1997,13,3,231,20,2,2,131,11.5,74,31,2,85,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982573010854","56573088010478","",1997,13,3,231,2,1,1,131,8,48,19,2,70,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982574010854","56573088010478","",1997,13,3,231,2,2,2,827,14.7,76,50,28,75,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982577010854","56573637010478","",1997,13,4,233,30,1,1,131,9.1,43,16,2,70,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982578010854","56573851010478","",1997,13,4,233,21,1,1,110,10.2,61,52,2,58,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982579010854","56573949010478","",1997,13,4,233,1,1,1,110,12.1,74,63,2,65,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982580010854","56574054010478","",1997,13,4,233,10,2,1,131,11.9,71,45,2,72,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982581010854","56574150010478","",1997,13,4,233,33,1,1,110,7.6,46,41,2,49,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982146010854","56716868010478","",1997,13,4,139,16,1,1,110,19.1,86,68,2,74,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982147010854","56717152010478","",1997,13,4,139,41,1,1,110,9.6,56,56,2,52,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982148010854","56717255010478","",1997,13,4,139,22,1,1,110,9.5,72,42,2,76,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982149010854","56717853010478","",1997,13,4,139,40,1,1,132,11.9,85,52,3,83,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982155010854","56719667010478","",1997,13,3,141,51,2,1,131,12.3,63,34,2,70,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982158010854","56722242010478","",1997,13,3,141,3,2,1,131,10,75,27,2,92,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982159010854","56722354010478","",1997,13,3,141,7,2,1,611,12.5,81,42,34,83,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982160010854","56722772010478","",1997,13,4,143,32,1,1,621,15.7,105,49,39,104,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982164010854","56723888010478","",1997,13,4,143,27,2,1,131,12.6,65,36,2,71,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982167010854","56725023010478","",1997,13,3,145,58,2,1,131,15.3,100,43,2,103,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982168010854","56725151010478","",1997,13,3,145,11,1,1,131,13.1,42,22,2,57,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982169010854","56725190010478","",1997,13,3,145,35,1,1,131,11.6,64,44,2,65,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982170010854","56725293010478","",1997,13,3,145,56,1,1,131,7,46,14,2,82,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982172010854","56725382010478","",1997,13,3,145,37,1,1,131,11.3,55,20,2,78,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982173010854","56725465010478","",1997,13,3,145,33,2,1,131,11.8,64,41,2,67,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982174010854","56725517010478","",1997,13,3,145,22,1,1,131,12.4,65,17,2,102,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982582010854","56574150010478","",1997,13,4,233,33,2,2,131,8.7,40,16,2,65,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982585010854","56574509010478","",1997,13,4,233,4,1,1,110,13.2,67,75,2,55,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982586010854","56574746010478","",1997,13,4,233,36,1,1,110,10,69,66,2,60,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982587010854","56574832010478","",1997,13,4,233,16,1,1,110,9.3,57,39,2,62,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982590010854","56575551010478","",1997,13,3,235,15,2,1,131,9.9,59,25,2,75,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982593010854","56576750010478","",1997,13,3,235,21,1,1,131,15.5,71,44,2,72,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982594010854","56576816010478","",1997,13,3,237,39,1,1,131,8.2,50,33,2,56,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982595010854","56576957010478","",1997,13,3,237,1,1,1,131,8.5,52,17,2,82,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982596010854","56577050010478","",1997,13,3,237,7,1,1,131,7.8,50,14,2,90,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982598010854","56577226010478","",1997,13,3,237,40,1,1,131,16.8,98,119,2,82,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982599010854","56577226010478","",1997,13,3,237,40,2,2,131,6.2,46,17,2,72,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982602010854","56577527010478","",1997,13,3,237,9,1,1,131,9.8,69,20,2,98,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982603010854","56577650010478","",1997,13,3,237,15,2,1,131,8.8,56,17,2,88,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982604010854","56577937010478","",1997,13,3,237,10,2,1,131,14,73,46,2,73,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982605010854","56578132010478","",1997,13,3,237,16,1,1,131,6.6,35,13,2,66,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982607010854","56578513010478","",1997,13,3,237,4,1,1,131,15.4,75,31,2,86,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982608010854","56578586010478","",1997,13,3,237,38,1,1,131,6.3,40,15,2,68,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982610010854","56578737010478","",1997,13,3,237,6,1,1,131,9.7,60,21,2,83,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982611010854","56578904010478","",1997,13,3,237,5,1,1,131,9,70,23,2,92,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982612010854","56580027010478","",1997,13,3,239,11,1,1,131,12.4,63,32,2,72,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982613010854","56580158010478","",1997,13,3,239,5,1,1,110,11.4,96,58,2,88,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982615010854","56581024010478","",1997,13,5,241,24,1,1,621,13.7,119,60,39,112,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982616010854","56581116010478","",1997,13,5,241,38,1,1,806,7.1,47,21,28,80,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982617010854","56581238010478","",1997,13,5,241,20,1,1,621,13.9,97,40,39,103,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982619010854","56581533010478","",1997,13,5,241,14,1,1,132,11.3,80,44,3,83,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982620010854","56581533010478","",1997,13,5,241,14,2,2,812,10.4,71,39,28,81,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982621010854","56581744010478","",1997,13,5,241,32,1,1,110,12.3,89,75,2,73,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982622010854","56582174010478","",1997,13,5,241,35,1,1,837,9.1,84,50,28,83,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982625010854","56583240010478","",1997,13,5,241,8,1,1,621,15.3,94,74,39,85,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982626010854","56583341010478","",1997,13,5,241,2,1,1,110,12.3,74,54,2,70,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982627010854","56583783010478","",1997,13,3,243,22,1,1,110,18.4,93,63,2,82,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982628010854","56584379010478","",1997,13,3,243,24,1,1,131,8.4,44,18,2,67,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982629010854","56584450010478","",1997,13,3,243,31,1,1,131,5.7,45,16,2,73,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982632010854","56586053010478","",1997,13,3,243,2,1,1,110,9.6,65,22,2,92,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982633010854","56586053010478","",1997,13,3,243,2,2,2,110,11.6,75,33,2,88,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982635010854","56586598010478","",1997,13,3,245,29,1,1,111,10,57,34,1,63,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982638010854","56586735010478","",1997,13,3,245,41,1,1,121,11,58,37,1,61,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982639010854","56586928010478","",1997,13,3,245,13,2,1,131,17.3,109,58,2,103,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982640010854","56587105010478","",1997,13,3,245,25,1,1,611,13.5,90,60,34,77,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982641010854","56587105010478","",1997,13,3,245,25,2,2,131,15.1,83,45,2,84,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982642010854","56587366010478","",1997,13,3,245,39,1,1,111,10,42,14,1,71,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982643010854","56587433010478","",1997,13,3,245,31,1,1,131,16.5,60,42,2,62,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982644010854","56587494010478","",1997,13,3,245,42,1,1,131,11.6,81,37,2,87,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982646010854","56587609010478","",1997,13,3,245,30,1,1,131,17.1,100,46,2,101,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982647010854","56588383010478","",1997,13,3,245,6,1,1,131,14.1,54,28,2,65,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982649010854","56588845010478","",1997,13,4,247,12,2,1,131,15.6,90,59,2,85,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982650010854","56588934010478","",1997,13,4,247,16,1,1,802,10.6,65,55,25,61,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982651010854","56589078010478","",1997,13,4,247,14,1,1,131,16.6,67,30,2,78,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982652010854","56589219010478","",1997,13,4,247,10,2,1,131,9,60,27,2,73,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982653010854","56589309010478","",1997,13,4,247,13,1,1,131,14.8,80,37,2,86,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982655010854","56589969010478","",1997,13,3,249,12,2,1,131,10.6,67,25,2,85,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982656010854","56590204010478","",1997,13,3,249,10,1,1,131,10.8,58,38,2,62,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982658010854","56590446010478","",1997,13,3,249,16,1,1,131,15.4,77,71,2,70,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982659010854","56590674010478","",1997,13,3,249,9,1,1,131,15,44,19,2,65,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982660010854","56591180010478","",1997,13,1,251,57,1,1,131,16,101,37,2,109,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982662010854","56591491010478","",1997,13,1,251,5,2,1,131,14.3,85,34,2,94,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982668010854","56591948010478","",1997,13,1,251,15,1,1,111,9.4,97,46,1,97,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982669010854","56592046010478","",1997,13,1,251,46,1,1,121,11.4,62,33,1,68,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982670010854","56592990010478","",1997,13,1,251,36,1,1,131,11.2,58,20,2,83,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982671010854","56593567010478","",1997,13,1,251,72,1,1,131,13.1,79,25,2,100,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982673010854","56593907010478","",1997,13,1,251,16,1,1,111,15.2,81,55,1,78,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982349010854","56598103010478","",1997,13,3,177,30,1,1,111,12.8,70,28,1,81,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982350010854","56598756010478","",1997,13,1,179,36,2,1,121,8.7,71,38,1,74,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982351010854","56599476010478","",1997,13,1,179,68,1,1,131,7.9,66,14,2,118,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982353010854","56601592010478","",1997,13,1,179,56,1,1,111,11,71,37,1,76,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982354010854","56602103010478","",1997,13,3,181,13,1,1,131,9.8,60,17,2,94,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982175010854","56725556010478","",1997,13,3,145,17,1,1,131,10.5,70,42,2,72,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982176010854","56725611010478","",1997,13,3,145,3,1,1,131,11.2,53,29,2,63,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982177010854","56726290010478","",1997,13,3,145,53,1,1,131,9.7,58,24,2,75,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982178010854","56726536010478","",1997,13,3,145,40,1,1,131,12.8,88,60,2,83,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982180010854","56727183010478","",1997,13,3,145,41,1,1,131,10.1,50,17,2,78,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982181010854","56727907010478","",1997,13,3,145,25,1,1,131,9.2,55,31,2,63,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982182010854","56727907010478","",1997,13,3,145,25,2,2,110,7.9,66,34,2,76,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982183010854","56729046010478","",1997,13,4,147,16,2,1,131,17.3,75,29,2,89,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982185010854","56729249010478","",1997,13,4,147,17,1,1,110,7.3,40,27,2,51,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982187010854","56729397010478","",1997,13,4,147,18,1,1,835,14.8,84,60,27,75,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982517010854","56703307010478","",1997,13,4,219,14,1,1,802,17.4,107,61,25,96,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982518010854","56703531010478","",1997,13,4,219,13,1,1,110,13.9,89,58,2,81,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982521010854","56703852010478","",1997,13,4,219,5,2,1,131,13,68,37,2,73,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982522010854","56704011010478","",1997,13,4,221,27,1,1,131,7.4,63,19,2,92,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982523010854","56704377010478","",1997,13,4,221,6,1,1,131,9.6,54,50,2,53,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982524010854","56704377010478","",1997,13,4,221,6,2,2,131,12,68,65,2,63,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982527010854","56704675010478","",1997,13,4,221,37,1,1,131,13.8,77,44,2,78,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982528010854","56704882010478","",1997,13,4,221,33,1,1,131,9.5,54,17,2,85,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982529010854","56704980010478","",1997,13,4,221,8,1,1,131,11,78,47,2,78,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982530010854","56705184010478","",1997,13,4,221,24,1,1,131,17.3,80,48,2,80,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982531010854","56705452010478","",1997,13,4,221,14,2,1,110,9.1,60,49,2,59,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982532010854","56705512010478","",1997,13,4,221,48,2,1,611,10.4,64,28,34,82,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982534010854","56705659010478","",1997,13,4,221,28,1,1,110,7.9,44,47,2,44,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982535010854","56705755010478","",1997,13,4,221,42,1,1,131,17.8,74,43,2,76,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982537010854","56705893010478","",1997,13,4,221,4,2,1,131,11.6,48,21,2,66,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982538010854","56705936010478","",1997,13,4,221,15,1,1,131,13,64,47,2,64,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982540010854","56707057010478","",1997,13,4,221,10,1,1,131,7.9,56,19,2,82,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982541010854","56707480010478","",1997,13,4,223,24,2,1,131,13.3,64,34,2,71,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982543010854","56707622010478","",1997,13,4,223,8,2,1,131,11.8,82,45,2,83,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982544010854","56707729010478","",1997,13,4,223,31,1,1,131,7.9,50,21,2,69,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
"238982545010854","56707926010478","",1997,13,4,223,1,1,1,121,15.3,60,70,1,53,50,,,,1,,1,"",2010-08-17,"10854","",2017-03-07,"489998",7,0,,,,,,,,,"",,"",,,,,"",,,""
