"","field_1","CN","PLT_CN","PREV_SIT_C","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DA","CREATED_IN","MODIFIED_B","MODIFIED_D","MODIFIED_I","CYCLE","SUBCYCLE","AGECHKCD_R","AGE_DETERM","CCLCD_RMRS","DAMAGE_AGE","SIBASE_AGE","SITETRCD_R","SITE_AGE_T","SITE_TREE_","SITREE_EQU","TREECLCD_R","TREE_ACT_R","YEAR_AGE_T","LAT","LON","AVG_TEMP_bioclim","SOIL_MOIS","FIA_avg_soil_c","FIA_avg_soil_n","FIA_CN_RATIO","SOC_ORNL_kgperm2","N_ORNL_gperm2","Soilgrids_N_0.5","Soilgrids_N_5.15","Soilgrids_C_0.5","Soilgrids_C_5.15","precip_1","aridity_1","SOC_0_5_1","SOC_5_15_1","Nitrogen_0_5_1","Nitrogen_5_15_1","ORNL_CN","SOILGRIDS_C_AVG","SOILGRIDS_N_AVG","SOILGRIDS_CN","SOILGRIDS_CN_SCALE","logDIA","logAVG_TEMP","logSOILGRIDS_CN_SCALE","logAGEDIA","logprecip"
"271",271,2.05e+14,2.03e+13,NA,2002,12,3,17,42,1,1,"121",16,83,80,1,71,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.673078,-82.384854,21.4514,256.447,NA,NA,NA,8.796859741,1509.02002,1559,864,256,128,1334,0.776,376,231,1377,684,5.8295182465505,27.9333333333333,9.15,3.0528233151184,44.861,1.20411998265592,1.33145564115634,1.65186895024653,1.90308998699194,3.12515582958053
"275",275,2.05e+14,2.03e+13,NA,2002,12,3,53,3,1,1,"121",12,52,44,1,52,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.666963,-82.545046,21.47348,256.447,NA,NA,NA,16.89570045,1509.02002,1600,1154,307,163,1353,0.7696,428,217,1639,1131,11.1964720322266,28.7333333333333,13.0033333333333,2.20968982312228,40.6950774160472,1.07918124604762,1.33190243206205,1.60954187899568,1.64345267648619,3.13129779659762
"287",287,2.05e+14,2.03e+13,NA,2002,12,3,69,64,1,1,"121",11.3,55,45,1,54,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.503859,-81.868964,21.70816,321.773,NA,NA,NA,23.9673996,1898.18994,1851,1422,505,254,1263,0.7206,401,256,1733,921,12.6264495954499,30.4333333333333,11.9166666666667,2.55384615384615,42.3955538461538,1.05307844348342,1.33662301388685,1.62732031316515,1.65321251377534,3.10140335055533
"292",292,2.05e+14,1.37e+14,NA,2002,12,3,69,127,1,1,"121",16.9,75,82,1,64,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.983175,-81.553911,21.43262,262.886,NA,NA,NA,23.9673996,558.97198,1668,1108,380,198,1287,0.7658,337,221,1909,1280,42.8776404856644,25.9666666666667,14.8966666666667,1.74311926605505,38.389752293578,1.22788670461367,1.33107526399527,1.58421530988038,1.91381385238372,3.10957854690439
"295",295,2.05e+14,2.03e+13,NA,2002,12,3,95,6,1,1,"121",15.8,61,42,1,61,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.49589,-81.039206,21.81039,321.773,NA,NA,NA,23.9673996,1898.18994,2158,1805,536,508,1255,0.7378,641,575,1590,1178,12.6264495954499,59.7,13.1533333333333,4.53877344145971,52.2030795742524,1.19865708695442,1.33866343143535,1.71769612374277,1.6232492903979,3.09864372581706
"297",297,2.05e+14,2.03e+13,NA,2002,12,3,97,21,2,1,"121",18,66,45,1,65,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.342097,-81.266656,22.05259,321.773,NA,NA,NA,23.9673996,1898.18994,1326,1088,480,511,1236,0.7032,497,442,1327,900,12.6264495954499,46.0333333333333,10.4233333333333,4.41637352094659,51.5983015669971,1.25527250510331,1.34345960317584,1.71263540642913,1.65321251377534,3.0920184707528
"298",298,2.05e+14,2.03e+13,NA,2002,12,3,97,28,1,1,"121",11.1,51,29,1,59,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.339824,-81.393128,22.3053,262.886,NA,NA,NA,8.796859741,558.97198,1124,768,486,365,1223,0.6887,492,278,1305,1057,15.7375683500271,34.9333333333333,11.3966666666667,3.0652237496344,44.9222705469436,1.04532297878666,1.34840806875533,1.65246169908291,1.46239799789896,3.08742645703629
"300",300,2.05e+14,2.03e+13,NA,2002,12,3,97,71,1,1,"121",10.5,60,37,1,63,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.972856,-81.081535,22.23532,321.773,NA,NA,NA,23.9673996,1898.18994,891,760,588,455,1217,0.7021,558,460,704,458,12.6264495954499,49.2666666666667,5.4,9.12345679012346,74.856,1.02118929906994,1.34704338398663,1.87422661646875,1.56820172406699,3.08529057823006
"301",301,2.05e+14,1.37e+14,NA,2002,12,3,97,182,1,1,"121",11.4,48,36,1,51,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.182308,-81.160578,21.96082,321.773,NA,NA,NA,23.9673996,1898.18994,1470,1250,498,582,1230,0.7056,603,495,1467,1234,12.6264495954499,53.1,13.1166666666667,4.04828462515883,49.7795743329098,1.05690485133647,1.3416485523002,1.69705117861932,1.55630250076729,3.0899051114394
"305",305,2.05e+14,2.03e+13,NA,2002,12,3,101,52,2,1,"121",18,67,51,1,64,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.203239,-82.582784,21.99416,262.886,NA,NA,NA,8.796859741,558.97198,1827,1371,574,395,1325,0.7538,735,508,1970,1476,15.7375683500271,58.3666666666667,16.4066666666667,3.55749695245835,47.3545924420967,1.25527250510331,1.34230738007369,1.67536210320299,1.70757017609794,3.12221587827283
"306",306,2.05e+14,2.03e+13,NA,2002,12,3,101,52,2,2,"121",9.7,58,27,1,70,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.203239,-82.582784,21.99416,262.886,NA,NA,NA,8.796859741,558.97198,1827,1371,574,395,1325,0.7538,735,508,1970,1476,15.7375683500271,58.3666666666667,16.4066666666667,3.55749695245835,47.3545924420967,0.986771734266245,1.34230738007369,1.67536210320299,1.43136376415899,3.12221587827283
"318",318,2.05e+14,2.03e+13,NA,2002,12,3,119,14,1,1,"121",11.7,55,46,1,54,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.905903,-82.167136,21.31633,267.05,NA,NA,NA,8.917019844,545.073,1475,846,276,178,1314,0.7641,263,123,1577,877,16.3593130534809,16.9666666666667,11.1033333333333,1.52806964875413,37.3271921344941,1.06818586174616,1.32871243497241,1.57202532219636,1.66275783168157,3.11859536522376
"345",345,2.05e+14,2.03e+13,NA,2003,12,1,1,39,1,1,"121",13.7,93,67,1,83,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.656391,-82.530676,20.70206,267.05,NA,NA,NA,8.917019844,545.073,1391,736,415,169,1399,0.8318,636,237,1656,665,16.3593130534809,37,9.95333333333333,3.71734762223711,48.1444146014735,1.13672056715641,1.31601356295061,1.68254591039179,1.82607480270083,3.14581771449183
"348",348,2.05e+14,2.03e+13,NA,2003,12,1,1,46,2,1,"121",18.7,108,78,1,93,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.57622,-82.437788,20.65811,267.05,NA,NA,NA,8.917019844,545.073,1213,618,502,177,1351,0.8159,402,95,1529,302,16.3593130534809,19.7333333333333,7.11,2.77543366150961,43.490417721519,1.2718416065365,1.31509058561934,1.63839357904449,1.89209460269048,3.13065534902203
"349",349,2.05e+14,2.03e+13,NA,2003,12,1,1,49,1,1,"121",18.3,71,60,1,65,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.702908,-82.259519,20.30676,247.17,NA,NA,NA,8.051400185,627.54602,1030,139,391,123,1312,0.8033,465,149,1673,282,12.8299756964437,25.4333333333333,7.45666666666667,3.41081805990165,46.6298520339741,1.26245108973043,1.30764063604046,1.66866403735176,1.77815125038364,3.11793383503964
"365",365,2.05e+14,2.03e+13,NA,2003,12,1,19,6,1,1,"121",12.2,54,36,1,57,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.867444,-81.911908,20.29767,262.886,NA,NA,NA,8.796859741,558.97198,1118,335,379,135,1300,0.8015,274,123,1526,311,15.7375683500271,17.3333333333333,7.16,2.42085661080074,41.7384525139665,1.08635983067475,1.30744618745904,1.62053634321761,1.55630250076729,3.11394335230684
"369",369,2.05e+14,2.03e+13,NA,2003,12,1,19,16,1,1,"121",15.1,78,36,1,83,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.093599,-81.973114,20.28551,247.17,NA,NA,NA,8.051400185,627.54602,1092,249,340,107,1309,0.8141,323,176,1702,327,12.8299756964437,22.5,7.85333333333333,2.86502546689304,43.9330908319185,1.17897694729317,1.30718593081784,1.64279175833081,1.55630250076729,3.11693964655076
"370",370,2.05e+14,2.03e+13,NA,2003,12,1,19,16,2,1,"121",15.1,78,36,1,83,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.093599,-81.973114,20.28551,247.17,NA,NA,NA,8.051400185,627.54602,1092,249,340,107,1309,0.8141,323,176,1702,327,12.8299756964437,22.5,7.85333333333333,2.86502546689304,43.9330908319185,1.17897694729317,1.30718593081784,1.64279175833081,1.55630250076729,3.11693964655076
"375",375,2.05e+14,2.03e+13,NA,2003,12,1,19,39,1,1,"121",13.9,75,77,1,65,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.09413,-81.699614,20.58432,0,NA,NA,NA,0,0,NA,NA,NA,NA,1290,0.7747,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1430148002541,1.31353652471579,NA,1.88649072517248,3.11058971029925
"377",377,2.05e+14,2.03e+13,NA,2003,12,1,23,19,1,1,"121",17.3,83,43,1,83,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.941799,-82.629856,20.34897,267.05,NA,NA,NA,8.917019844,545.073,1104,156,476,130,1358,0.8339,413,106,1624,351,16.3593130534809,20.8333333333333,7.75333333333333,2.68701633705933,43.0535477214101,1.2380461031288,1.30854243151518,1.63400894422983,1.63346845557959,3.13289976994448
"382",382,2.05e+14,2.03e+13,NA,2003,12,1,23,43,1,1,"121",16.7,90,77,1,78,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.322473,-82.598109,19.84337,247.17,NA,NA,NA,8.051400185,627.54602,1100,238,525,144,1362,0.8416,426,130,1545,238,12.8299756964437,22.8666666666667,6.73666666666667,3.3943592281049,46.5485289460663,1.22271647114758,1.29761543032409,1.6679059607051,1.88649072517248,3.13417710757677
"387",387,2.05e+14,2.03e+13,NA,2003,12,1,31,5,1,1,"121",10.2,60,42,1,60,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.469084,-81.521059,20.57249,321.773,NA,NA,NA,23.9673996,1898.18994,1114,871,664,422,1301,0.7853,688,420,1360,639,12.6264495954499,50.9333333333333,8.79333333333333,5.79226686884003,58.3965905989386,1.00860017176192,1.3132868598918,1.76638749219304,1.6232492903979,3.11427729656159
"397",397,2.05e+14,2.03e+13,NA,2003,12,1,35,14,1,1,"121",11.5,63,65,1,56,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.30126,-81.298221,21.12932,321.773,NA,NA,NA,23.9673996,1898.18994,1670,1537,516,254,1308,0.7745,613,471,1447,947,12.6264495954499,51.8333333333333,11.1366666666667,4.65429512122119,52.7738721939539,1.06069784035361,1.32488552047873,1.72241896097209,1.81291335664286,3.11660774398825
"416",416,2.05e+14,2.03e+13,NA,2003,12,1,75,9,1,1,"121",9.8,76,39,1,79,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.169581,-82.625494,20.94223,256.447,NA,NA,NA,16.89570045,1509.02002,1979,1722,529,190,1408,0.8469,639,274,2311,1669,11.1964720322266,39.5666666666667,18.83,2.10125685962117,40.1593101433882,0.991226075692495,1.32102292496123,1.60378624389062,1.5910646070265,3.14860265480609
"419",419,2.05e+14,2.03e+13,NA,2003,12,1,75,24,1,1,"121",12.8,57,33,1,63,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.230908,-82.570828,20.94223,267.05,NA,NA,NA,16.89570045,1509.02002,1526,796,260,122,1408,0.8298,260,174,1179,442,11.1964720322266,20.2666666666667,6.87666666666667,2.94716432380029,44.3389389238972,1.10720996964787,1.32102292496123,1.64678529579222,1.51851393987789,3.14860265480609
"420",420,2.05e+14,2.03e+13,NA,2003,12,1,75,24,2,1,"121",12.8,57,33,1,63,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.230908,-82.570828,20.94223,267.05,NA,NA,NA,16.89570045,1509.02002,1526,796,260,122,1408,0.8298,260,174,1179,442,11.1964720322266,20.2666666666667,6.87666666666667,2.94716432380029,44.3389389238972,1.10720996964787,1.32102292496123,1.64678529579222,1.51851393987789,3.14860265480609
"422",422,2.05e+14,2.03e+13,NA,2003,12,1,75,54,1,1,"121",13.3,60,42,1,60,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.237842,-82.434142,21.08593,267.05,NA,NA,NA,8.917019844,545.073,1677,920,411,102,1364,0.8093,362,183,1539,663,16.3593130534809,24.2666666666667,9.55,2.54101221640489,42.3321413612565,1.12385164096709,1.32399276043559,1.62667023771227,1.6232492903979,3.13481437032046
"423",423,2.05e+14,2.03e+13,NA,2003,12,1,75,88,1,1,"121",17.5,55,40,1,56,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.405938,-82.546218,20.82898,267.05,NA,NA,NA,8.917019844,545.073,1373,666,383,153,1414,0.8353,421,173,1595,596,16.3593130534809,25.5666666666667,9.29,2.75206315034087,43.3749440258342,1.24303804868629,1.31866800296657,1.63723892735427,1.60205999132796,3.15044940946088
"437",437,2.05e+14,2.03e+13,NA,2003,12,1,83,28,1,1,"121",15.2,74,56,1,69,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.162282,-81.923468,21.20464,262.886,NA,NA,NA,8.796859741,558.97198,1823,1390,375,196,1289,0.7718,456,228,2063,1795,15.7375683500271,30.4,18.8433333333333,1.61330267114806,37.7483284981426,1.18184358794477,1.32643090366012,1.57689772576375,1.7481880270062,3.1102529173534
"439",439,2.05e+14,2.03e+13,NA,2003,12,1,83,34,1,1,"121",15.4,64,46,1,63,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.390046,-81.796209,20.85531,262.886,NA,NA,NA,8.796859741,627.54602,1310,697,329,123,1290,0.7819,329,165,1783,569,14.0178719339181,21.9666666666667,9.73666666666667,2.25607668606642,40.9242749058542,1.18752072083646,1.31921664972195,1.61198099334541,1.66275783168157,3.11058971029925
"443",443,2.05e+14,2.03e+13,NA,2003,12,1,83,68,1,1,"121",9.5,45,20,1,64,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.095776,-82.519978,21.10983,256.447,NA,NA,NA,16.89570045,1509.02002,2128,1795,405,170,1393,0.8109,324,158,1960,1309,11.1964720322266,21.3333333333333,15.26,1.39799038881608,36.6844705111402,0.977723605288848,1.32448473589604,1.56448225502454,1.30102999566398,3.14395111642396
"457",457,2.05e+14,2.03e+13,NA,2003,12,1,107,3,2,1,"121",12.8,45,18,1,68,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.453642,-81.642868,21.02844,262.886,NA,NA,NA,8.796859741,558.97198,1552,995,442,184,1299,0.7761,436,308,1294,670,15.7375683500271,35.0666666666667,8.78,3.99392558845862,49.510986332574,1.10720996964787,1.32280705563823,1.69470157821045,1.25527250510331,3.11360915107303
"459",459,2.05e+14,2.03e+13,NA,2003,12,1,107,8,1,1,"121",7,36,18,1,55,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.625952,-82.021647,20.56646,247.17,NA,NA,NA,8.051400185,627.54602,959,316,446,114,1297,0.7885,345,127,1601,303,12.8299756964437,19.9666666666667,7.35666666666667,2.71409152695967,43.1873262347077,0.845098040014257,1.31315954523041,1.63535631732703,1.25527250510331,3.11293997608408
"460",460,2.05e+14,2.03e+13,NA,2003,12,1,107,9,1,1,"121",9.8,46,23,1,60,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.693167,-81.844392,20.5099,262.886,NA,NA,NA,8.796859741,558.97198,1270,473,342,117,1289,0.7952,345,107,1586,270,15.7375683500271,18.6333333333333,7.08666666666667,2.62935089369708,42.7686227657573,0.991226075692495,1.31196354288645,1.6311252653407,1.36172783601759,3.1102529173534
"464",464,2.05e+14,2.03e+13,NA,2003,12,1,107,14,1,1,"121",9.5,52,41,1,53,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.718084,-81.966585,20.5099,247.17,NA,NA,NA,8.796859741,627.54602,1316,636,419,129,1289,0.7845,374,120,1737,562,14.0178719339181,20.4666666666667,9.53666666666667,2.14610276127228,40.3808937434464,0.977723605288848,1.31196354288645,1.60617592687982,1.61278385671974,3.1102529173534
"477",477,2.05e+14,2.03e+13,NA,2003,12,1,121,25,1,1,"121",9.6,58,35,1,62,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.352176,-83.181294,19.87279,267.05,NA,NA,NA,8.917019844,545.073,1103,187,438,128,1349,0.8445,589,129,1422,189,16.3593130534809,28.2333333333333,6,4.70555555555556,53.02715,0.982271233039568,1.29825884328217,1.72449828613168,1.54406804435028,3.1300119496719
"480",480,2.05e+14,2.03e+13,NA,2003,12,1,121,42,1,1,"121",9.6,64,25,1,80,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.267476,-83.234205,19.90672,321.773,NA,NA,NA,23.9673996,1898.18994,1099,243,709,194,1385,0.8487,891,186,1274,392,12.6264495954499,42.1,6.86,6.13702623906705,60.1000466472303,0.982271233039568,1.29899970788028,1.77887480908472,1.39794000867204,3.14144977340047
"482",482,2.05e+14,2.03e+13,NA,2003,12,1,123,26,1,1,"121",14.2,68,83,1,58,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.945527,-83.606247,20.0835,256.447,NA,NA,NA,16.89570045,1509.02002,1267,684,629,169,1484,0.8964,791,171,1591,828,11.1964720322266,37.7666666666667,10.8233333333333,3.48937480751463,47.0180009239298,1.15228834438306,1.30283940061587,1.67226416017466,1.91907809237607,3.17143390094301
"520",520,2.05e+14,2.03e+13,NA,2003,12,2,33,38,2,2,"121",15.4,81,42,1,82,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.936726,-87.329611,18.94457,237.524,NA,NA,NA,7.234200001,796.36499,572,280,631,224,1663,1.0559,737,191,553,278,9.08402565637648,37.3,3.69666666666667,10.0901713255185,79.6325365193868,1.18752072083646,1.27748475219499,1.90109054944255,1.6232492903979,3.22089224921952
"561",561,2.05e+14,2.03e+13,NA,2003,12,2,65,38,1,1,"121",13.5,64,36,1,68,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.646794,-83.776159,19.43374,237.524,NA,NA,NA,7.234200001,796.36499,737,284,335,134,1389,0.8585,348,151,1123,612,9.08402565637648,21.6666666666667,7.82333333333333,2.76949296974861,43.4610647635279,1.13033376849501,1.28855638809637,1.6381003620043,1.55630250076729,3.14270224573762
"566",566,2.05e+14,2.03e+13,NA,2003,12,2,73,33,1,1,"121",14,80,60,1,73,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.399563,-84.482698,19.53861,0,NA,NA,NA,7.936860085,638.43597,978,231,451,146,1559,0.9699,555,141,1407,335,12.4317244922776,27.9,6.92333333333333,4.02985074626866,49.6884925373134,1.14612803567824,1.2908936642547,1.69625582120403,1.77815125038364,3.19284611518884
"570",570,2.05e+14,2.03e+13,NA,2003,12,2,77,9,1,1,"121",10.3,77,69,1,68,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.147477,-84.991462,19.69373,253.076,NA,NA,NA,23.9673996,1898.18994,1262,555,769,327,1568,0.9739,666,150,1282,647,12.6264495954499,32.2,8.58666666666667,3.75,48.30575,1.01283722470517,1.29432797946982,1.68399882939831,1.83884909073726,3.19534605834842
"574",574,2.05e+14,2.03e+13,NA,2003,12,2,77,41,1,1,"121",13.8,75,113,1,61,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.187427,-84.71909,19.5599,253.076,NA,NA,NA,7.936860085,638.43597,1258,481,704,173,1544,0.9571,585,179,1326,452,12.4317244922776,31.4333333333333,7.43333333333333,4.22869955156951,50.6710044843049,1.13987908640124,1.29136663012647,1.70475951367821,2.05307844348342,3.18864729599972
"580",580,2.05e+14,2.03e+13,NA,2003,12,2,91,3,1,1,"121",8.2,57,61,1,52,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.673114,-86.671134,18.99092,253.076,NA,NA,NA,7.936860085,638.43597,803,383,814,172,1613,1.0065,909,224,980,466,12.4317244922776,45.2333333333333,6.37333333333333,7.09728033472803,64.8446621338912,0.913813852383717,1.27854600429706,1.81187423175073,1.78532983501077,3.20763436738896
"588",588,2.05e+14,2.03e+13,NA,2003,12,2,91,46,1,1,"121",15.4,85,60,1,78,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.984306,-86.703523,18.79573,237.524,NA,NA,NA,7.234200001,796.36499,487,114,443,203,1612,1.0142,575,171,579,145,9.08402565637648,30.5666666666667,2.89666666666667,10.5523590333717,81.9162059838895,1.18752072083646,1.27405919777077,1.91336982939325,1.77815125038364,3.20736503746907
"593",593,2.05e+14,2.03e+13,NA,2003,12,2,113,36,1,1,"121",14.3,65,80,1,56,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.513087,-86.86226,19.32266,253.076,NA,NA,NA,7.936860085,638.43597,881,315,390,219,1609,1.0032,430,171,632,173,12.4317244922776,25.7333333333333,3.26,7.89366053169734,68.7795766871166,1.15533603746506,1.28606691213139,1.83745949857214,1.90308998699194,3.20655604409903
"594",594,2.05e+14,2.03e+13,NA,2003,12,2,113,37,1,1,"121",14.8,91,63,1,82,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.836476,-86.919996,18.78608,237.524,NA,NA,NA,7.234200001,796.36499,623,271,443,154,1633,1.021,485,157,621,184,9.08402565637648,26.6333333333333,3.29666666666667,8.0788675429727,69.6946845298281,1.17026171539496,1.27383616743549,1.8431996566146,1.79934054945358,3.21298618473667
